date,market,city,district,state,category,product,min_price_rs_qtl,max_price_rs_qtl,modal_price_rs_qtl,arrival_tonnes,demand_tonnes,demand_index,temperature_c,humidity_pct,rainfall_mm,distance_from_roorkee_km,road_quality_score,travel_time_hr,transport_cost_rs,cold_chain_available,quality_score,moisture_pct,festival_flag,holiday_flag,price_range_rs_qtl,supply_demand_ratio,net_price_after_transport,price_lag_1d,arrival_lag_1d,demand_lag_1d,price_lag_8d,arrival_lag_8d,demand_lag_8d,price_lag_28d,arrival_lag_28d,demand_lag_28d,price_rolling_7d,price_rolling_28d,arrival_rolling_7d,arrival_rolling_28d,demand_rolling_7d,demand_rolling_28d,month,day_of_week,week_of_year,year,sin_doy,cos_doy,target_next_price,target_next_arrival,target_next_demand,target_price_change_pct
2025-07-02,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4774.49,5604.84,5189.66,33.97,28.4,47.88,31.77,56.62,16.53,33.46,75.26,1.26,95.79,0,72.02,14.74,0,0,830.3500000000004,1.1961267184462423,5093.87,5341.46,47.15,50.2,5692.81,40.15,57.06,5415.75,51.82,31.23,5517.135,5608.024285714287,43.650000000000006,40.67714285714286,53.629999999999995,39.925714285714285,7,2,27,2025,-0.00645086419810515,-0.9999791929590823,4822.85,97.76,13.87,-7.068093092803758
2025-07-06,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4437.02,5208.68,4822.85,97.76,13.87,21.55,31.75,73.36,20.45,34.6,76.38,1.29,114.31,0,81.39,10.15,0,1,771.6599999999999,7.0483051875771325,4708.54,5189.66,33.97,28.4,5341.46,47.15,50.2,5704.67,38.55,43.34,5265.5599999999995,5575.725714285714,40.56,38.12714285714286,39.3,39.521428571428565,7,6,27,2025,-0.07518957641475855,-0.9971692572470178,4361.16,86.83,27.61,-9.572970339114848
2025-07-10,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4012.27,4710.05,4361.16,86.83,27.61,17.98,32.99,56.55,4.97,33.17,77.72,1.23,100.41,1,84.24,9.8,0,0,697.7800000000002,3.144874931369977,4260.75,4822.85,97.76,13.87,5189.66,33.97,28.4,4758.78,46.18,15.08,5006.255,5449.751428571428,65.865,46.58571428571429,21.134999999999994,35.31142857142857,7,3,28,2025,-0.1435724234118113,-0.9896398128792412,4832.29,62.85,26.36,10.802859789597266
2025-07-14,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4445.71,5218.88,4832.29,62.85,26.36,37.83,27.9,66.48,10.57,33.74,79.13,1.24,105.44,0,73.72,8.44,0,0,773.1700000000001,2.3842942949812485,4726.85,4361.16,86.83,27.61,4822.85,97.76,13.87,5678.37,52.84,62.73,4592.005,5392.948571428571,92.29499999999999,52.392857142857146,20.739999999999995,37.10142857142857,7,0,29,2025,-0.2112757555821793,-0.9774264960104055,6013.29,24.95,49.08,24.439758375428628
2025-07-18,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5532.23,6494.35,6013.29,24.95,49.08,80.55,35.01,55.83,7.91,34.98,80.63,1.27,109.08,0,82.32,18.1,0,0,962.1200000000008,0.508353697873804,5904.21,4832.29,62.85,26.36,4361.16,86.83,27.61,6664.33,8.05,19.84,4596.725,5272.08,74.83999999999999,53.82285714285714,26.984999999999996,31.905714285714286,7,4,29,2025,-0.2779791393987801,-0.9605871111248129,5299.06,27.93,10.46,-11.877524616308204
2025-07-22,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4875.13,5722.98,5299.06,27.93,10.46,34.62,32.96,79.03,14.22,36.39,71.83,1.4,112.6,1,90.57,17.22,0,0,847.8499999999995,2.6701718288554654,5186.46,6013.29,24.95,49.08,4832.29,62.85,26.36,5692.81,40.15,57.06,5422.79,5179.074285714286,43.89999999999999,56.237142857142864,37.72,36.082857142857144,7,1,30,2025,-0.34336687399638804,-0.939201357453208,5399.25,34.79,27.6,1.8907126924397837
2025-07-26,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4967.31,5831.19,5399.25,34.79,27.6,46.56,31.56,61.99,8.16,34.19,86.84,1.19,99.71,1,80.68,11.1,0,0,863.8799999999992,1.2605072007062608,5299.54,5299.06,27.93,10.46,6013.29,24.95,49.08,5341.46,47.15,50.2,5656.175,5122.824285714286,26.43999999999999,54.49142857142857,29.769999999999996,29.425714285714285,7,5,30,2025,-0.4071294853542516,-0.9133704517637858,4768.23,48.9,48.12,-11.687178774829846
2025-07-30,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4386.77,5149.69,4768.23,48.9,48.12,46.38,31.05,64.23,10.42,34.31,83.53,1.22,108.76,0,68.9,10.01,0,0,762.9199999999992,1.0162094551909924,4659.469999999999,5399.25,34.79,27.6,5299.06,27.93,10.46,5189.66,33.97,28.4,5349.155000000001,5131.08,31.359999999999992,52.72571428571429,19.029999999999998,26.197142857142858,7,2,31,2025,-0.46896519100763184,-0.8832166493127127,4983.58,16.53,11.51,4.516350931058284
2025-08-03,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4584.89,5382.26,4983.58,16.53,11.51,39.03,30.05,72.4,10.58,34.9,74.12,1.33,111.67,1,69.55,9.32,0,1,797.3699999999999,1.4361423600223842,4871.91,4768.23,48.9,48.12,5399.25,34.79,27.6,4822.85,97.76,13.87,5083.74,5070.875714285715,41.84499999999999,54.85857142857143,37.86,29.014285714285712,8,6,31,2025,-0.5285813283559292,-0.8488826652214553,7205.68,15.82,38.72,44.588428398861865
2025-08-07,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,6629.23,7782.14,7205.68,15.82,38.72,99.93,28.07,63.59,2.71,36.56,86.11,1.27,101.45,1,95.43,11.22,0,0,1152.9100000000008,0.4085743696132653,7104.2300000000005,4983.58,16.53,11.51,4768.23,48.9,48.12,4361.16,86.83,27.61,4875.905,5093.837142857143,32.71499999999999,43.25428571428571,29.814999999999994,28.677142857142858,8,3,32,2025,-0.5856957398073508,-0.8105309990194823,5648.62,26.1,38.69,-21.608786401838554
2025-08-11,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5196.73,6100.51,5648.62,26.1,38.69,70.86,28.34,71.99,3.13,34.78,78.27,1.28,109.28,0,66.36,8.74,0,0,903.7800000000007,0.6745929006308375,5539.34,7205.68,15.82,38.72,4983.58,16.53,11.51,4832.29,62.85,26.36,6094.63,5500.197142857142,16.174999999999994,33.11,25.114999999999995,30.26428571428571,8,0,33,2025,-0.6400381082043503,-0.7683431655492202,4842.42,38.07,19.33,-14.272512578293457
2025-08-15,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4455.02,5229.81,4842.42,38.07,19.33,41.36,33.67,61.91,20.1,34.54,74.69,1.31,111.44,1,59.84,8.55,0,0,774.79,1.9694773942329336,4730.9800000000005,5648.62,26.1,38.69,7205.68,15.82,38.72,6013.29,24.95,49.08,6427.15,5616.815714285714,20.959999999999994,27.859999999999996,38.705,32.02571428571429,8,4,33,2025,-0.6913512362094071,-0.722518835873311,4821.04,62.05,40.31,-0.44151477980018483
2025-08-19,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4435.36,5206.72,4821.04,62.05,40.31,32.92,29.52,55.1,4.96,31.56,79.92,1.15,93.36,0,77.68,9.93,0,0,771.3600000000006,1.539320229736536,4727.68,4842.42,38.07,19.33,5648.62,26.1,38.69,5299.06,27.93,10.46,5245.52,5449.5485714285705,32.084999999999994,29.73428571428571,29.009999999999994,27.775714285714287,8,1,34,2025,-0.7393922635959241,-0.673274892250183,5259.79,16.89,21.76,9.100733451703368
2025-08-23,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4839.01,5680.57,5259.79,16.89,21.76,60.02,32.68,62.46,21.21,34.33,74.13,1.3,101.63,0,71.33,14.74,0,0,841.5599999999995,0.7761948172704587,5158.16,4821.04,62.05,40.31,4842.42,38.07,19.33,5399.25,34.79,27.6,4831.73,5381.26,50.05999999999999,34.60857142857143,29.819999999999997,32.04,8,5,34,2025,-0.7839338166829201,-0.620844401650647,4924.69,30.9,15.49,-6.370976788046678
2025-08-27,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4530.72,5318.67,4924.69,30.9,15.49,32.93,26.84,62.31,3.16,34.73,86.58,1.21,106.75,0,64.43,13.22,0,0,787.9499999999998,1.9948352488808747,4817.94,5259.79,16.89,21.76,4821.04,62.05,40.31,4768.23,48.9,48.12,5040.415,5361.337142857143,39.46999999999999,32.05142857142857,31.034999999999997,31.205714285714286,8,2,35,2025,-0.8247650844733614,-0.5654755126737576,6326.59,9.02,48.83,28.46676643605995
2025-08-31,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5820.46,6832.71,6326.59,9.02,48.83,100.0,26.45,70.16,10.22,32.88,79.92,1.2,100.4,0,90.34,12.9,0,1,1012.25,0.18472250287277284,6226.1900000000005,4924.69,30.9,15.49,5259.79,16.89,21.76,4983.58,16.53,11.51,5092.24,5383.688571428572,23.894999999999992,29.479999999999997,18.624999999999996,26.544285714285714,8,6,35,2025,-0.8616928164028521,-0.5074302810827518,4995.06,35.13,16.63,-21.046566949968305
2025-09-04,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4595.46,5394.67,4995.06,35.13,16.63,33.05,28.6,68.41,36.92,33.92,75.45,1.28,101.56,0,94.98,9.28,0,0,799.21,2.1124472572190465,4893.5,6326.59,9.02,48.83,4924.69,30.9,15.49,7205.68,15.82,38.72,5625.639999999999,5575.547142857143,19.959999999999994,28.407142857142855,32.16,31.875714285714285,9,3,36,2025,-0.8945422369764496,-0.4469834295196741,4796.81,52.1,42.44,-3.968921294238707
2025-09-08,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4413.06,5180.55,4796.81,52.1,42.44,51.57,26.99,64.76,13.58,32.59,78.38,1.2,101.06,0,84.35,8.34,0,0,767.4899999999998,1.2276154281900231,4695.75,4995.06,35.13,16.63,6326.59,9.02,48.83,5648.62,26.1,38.69,5660.825000000001,5259.744285714286,22.074999999999992,31.165714285714284,32.73,28.720000000000002,9,0,37,2025,-0.9231578729647039,-0.38442104726885545,5311.72,29.67,31.89,10.734425587004692
2025-09-12,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4886.78,5736.65,5311.72,29.67,31.89,52.82,24.46,69.99,1.5,34.92,83.59,1.24,107.1,0,70.03,9.47,0,0,849.8699999999999,0.9303856716718196,5204.62,4796.81,52.1,42.44,4995.06,35.13,16.63,4842.42,38.07,19.33,4895.935,5138.057142857143,43.614999999999995,34.88,29.534999999999997,29.255714285714287,9,4,37,2025,-0.9474042892438845,-0.32003923622313857,5358.8,32.29,42.21,0.8863419005519855
2025-09-16,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4930.1,5787.51,5358.8,32.29,42.21,50.81,23.18,71.37,5.74,33.05,83.13,1.18,102.62,0,87.76,7.36,0,0,857.4099999999999,0.7649845826821942,5256.18,5311.72,29.67,31.89,4796.81,52.1,42.44,4821.04,62.05,40.31,5054.265,5205.1,40.88499999999999,33.68,37.165,31.05,9,1,38,2025,-0.9671667297977312,-0.2541427094613622,5451.07,29.92,48.46,1.7218407106068434
2025-09-20,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5014.98,5887.15,5451.07,29.92,48.46,70.7,23.0,63.55,4.09,34.66,75.96,1.3,111.52,1,93.22,14.21,0,0,872.1700000000001,0.61741641317754,5339.549999999999,5358.8,32.29,42.21,5311.72,29.67,31.89,5259.79,16.89,21.76,5335.26,5281.922857142857,30.979999999999993,29.428571428571427,37.05,31.321428571428573,9,5,38,2025,-0.9823516608469237,-0.18704334906991657,6070.05,18.03,45.93,11.355201822761412
2025-09-24,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5584.45,6555.65,6070.05,18.03,45.93,100.0,23.18,66.84,9.44,34.96,71.0,1.36,98.06,0,79.3,11.62,0,0,971.1999999999998,0.39255387780200574,5971.99,5451.07,29.92,48.46,5358.8,32.29,42.21,4924.69,30.9,15.49,5404.9349999999995,5309.248571428571,31.104999999999993,31.290000000000003,45.335,35.135714285714286,9,2,39,2025,-0.9928872135356962,-0.11905873003404988,4965.7,35.66,43.74,-18.193425095345184
2025-09-28,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4568.45,5362.96,4965.7,35.66,43.74,55.93,22.61,67.15,10.64,35.74,68.66,1.41,102.27,1,72.58,10.66,0,1,794.5100000000002,0.8152720435465924,4863.429999999999,6070.05,18.03,45.93,5451.07,29.92,48.46,6326.59,9.02,48.83,5760.5599999999995,5472.871428571429,23.974999999999994,29.451428571428576,47.195,39.48428571428571,9,6,39,2025,-0.9987235240803972,-0.050510617185222886,5679.06,17.86,35.17,14.365749038403461
2025-10-02,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5224.74,6133.38,5679.06,17.86,35.17,97.69,25.04,72.59,1.61,36.39,80.68,1.32,105.32,1,82.5,10.34,1,0,908.6400000000003,0.5078191496212923,5573.740000000001,4965.7,35.66,43.74,6070.05,18.03,45.93,4995.06,35.13,16.63,5517.875,5278.458571428571,26.84499999999999,33.25714285714286,44.835,38.75714285714286,10,3,40,2025,-0.999832969770105,0.018276557681691223,5164.54,36.45,41.03,-9.059950062158181
2025-10-06,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4751.38,5577.7,5164.54,36.45,41.03,50.93,23.0,65.12,0.43,37.1,78.72,1.36,105.77,0,81.1,5.6,1,0,826.3199999999997,0.8883743385724023,5058.7699999999995,5679.06,17.86,35.17,4965.7,35.66,43.74,4796.81,52.1,42.44,5322.38,5376.172857142857,26.75999999999999,30.79,39.455,41.40571428571428,10,0,41,2025,-0.9962102997023297,0.0869772313136861,4359.01,30.22,9.47,-15.597323285326473
2025-10-10,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4010.29,4707.73,4359.01,30.22,9.47,22.78,18.99,51.98,0.32,36.73,78.37,1.35,113.59,0,75.9,6.54,1,0,697.4399999999996,3.19112954687122,4245.42,5164.54,36.45,41.03,5679.06,17.86,35.17,5311.72,29.67,31.89,5421.8,5428.705714285715,27.154999999999994,28.554285714285715,38.1,41.20428571428572,10,4,41,2025,-0.9878726596350429,0.15526624985999563,4685.75,33.11,18.73,7.495738711312884
2025-10-14,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4310.89,5060.61,4685.75,33.11,18.73,33.77,20.68,54.55,0.5,35.1,80.97,1.27,101.97,0,88.63,9.83,1,0,749.7199999999993,1.7677521747062372,4583.78,4359.01,30.22,9.47,5164.54,36.45,41.03,5358.8,32.29,42.21,4761.775,5292.604285714287,33.334999999999994,28.632857142857144,25.25,38.00142857142857,10,1,42,2025,-0.9748595108374125,0.22282040779479959,5739.26,25.39,62.58,22.483273755535404
2025-10-18,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5280.12,6198.41,5739.26,25.39,62.58,100.0,17.34,64.96,1.15,35.73,77.43,1.33,107.29,0,74.76,12.02,1,0,918.29,0.4057206710495259,5631.97,4685.75,33.11,18.73,4359.01,30.22,9.47,5451.07,29.92,48.46,4522.38,5196.454285714286,31.664999999999992,28.75,14.100000000000001,34.64714285714286,10,5,42,2025,-0.957232443323312,0.28931997761869527,5889.72,32.17,74.59,2.621592330718595
2025-10-22,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5418.54,6360.9,5889.72,32.17,74.59,100.0,17.18,62.23,0.1,35.34,80.79,1.28,119.31,0,69.14,12.06,1,0,942.3599999999997,0.4312910520003881,5770.41,5739.26,25.39,62.58,4685.75,33.11,18.73,6070.05,18.03,45.93,5212.505,5237.624285714285,29.249999999999993,28.10285714285714,40.655,36.66428571428571,10,2,43,2025,-0.9350748843515574,0.3544502230989869,4277.92,49.47,24.72,-27.36632641280061
2025-10-26,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,3935.69,4620.15,4277.92,49.47,24.72,28.8,19.67,73.69,1.45,36.15,84.68,1.27,105.44,0,69.74,8.54,1,1,684.4599999999996,2.0012135112777707,4172.4800000000005,5889.72,32.17,74.59,5739.26,25.39,62.58,4965.7,35.66,43.74,5814.49,5211.862857142857,28.779999999999994,30.122857142857146,68.58500000000001,40.75857142857143,10,6,43,2025,-0.9084917035725082,0.41790288888678667,4449.34,34.63,22.02,4.00708755656955
2025-10-30,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4093.39,4805.29,4449.34,34.63,22.02,31.39,18.73,61.32,0.1,36.14,76.12,1.35,110.43,1,61.19,12.28,1,0,711.9000000000001,1.5726611456557156,4338.91,4277.92,49.47,24.72,5889.72,32.17,74.59,5679.06,17.86,35.17,5083.82,5113.608571428572,40.81999999999999,32.09571428571429,49.655,38.041428571428575,10,3,44,2025,-0.8776087166898392,0.4793776594606945,4469.86,34.59,31.17,0.4611919970152771
2025-11-03,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4112.27,4827.45,4469.86,34.59,31.17,42.2,15.9,69.33,1.1,35.93,81.9,1.29,107.0,0,76.11,11.29,1,0,715.1799999999994,1.109720849864586,4362.86,4449.34,34.63,22.02,4277.92,49.47,24.72,5164.54,36.45,41.03,4363.63,4937.934285714286,42.05,34.49142857142857,23.369999999999997,36.16285714285714,11,0,45,2025,-0.8425720899866032,0.5385835804920232,5455.53,31.07,45.35,22.051473647944235
2025-11-07,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5019.09,5891.97,5455.53,31.07,45.35,70.27,14.42,61.39,0.27,36.12,82.88,1.29,110.03,0,94.5,11.61,1,0,872.8800000000001,0.6851157511551103,5345.5,4469.86,34.59,31.17,4449.34,34.63,22.02,4359.01,30.22,9.47,4459.6,4838.694285714286,34.61,34.22571428571429,26.595,34.75428571428572,11,4,45,2025,-0.8035476485339116,0.5952404359043674,4639.69,32.78,16.32,-14.954367403350366
2025-11-11,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4268.51,5010.86,4639.69,32.78,16.32,31.64,17.46,55.74,0.89,33.39,87.32,1.15,100.09,0,78.76,10.59,1,0,742.3499999999995,2.008578308297898,4539.599999999999,5455.53,31.07,45.35,4469.86,34.59,31.17,4685.75,33.11,18.73,4962.695,4995.339999999999,32.83,34.347142857142856,38.260000000000005,39.879999999999995,11,1,46,2025,-0.7607200913564104,0.6490800741100398,5782.94,24.08,45.93,24.640654871338388
2025-11-15,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5320.3,6245.57,5782.94,24.08,45.93,84.59,16.82,64.35,0.34,32.71,77.23,1.22,92.74,0,74.24,10.24,1,0,925.2699999999995,0.5242760608692345,5690.2,4639.69,32.78,16.32,5455.53,31.07,45.35,5739.26,25.39,62.58,5047.61,4988.76,31.924999999999994,34.300000000000004,30.835000000000004,39.535714285714285,11,5,46,2025,-0.7142921172691032,0.699847677146407,5137.91,32.37,35.34,-11.154015085752226
2025-11-19,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4726.88,5548.94,5137.91,32.37,35.34,49.66,16.59,53.34,0.48,34.13,85.14,1.2,96.79,1,77.46,7.49,1,0,822.0599999999995,0.9159592270526533,5041.12,5782.94,24.08,45.93,4639.69,32.78,16.32,5889.72,32.17,74.59,5211.315,4995.0,28.429999999999993,34.112857142857145,31.125000000000004,37.15714285714286,11,2,47,2025,-0.6644834655228552,0.7473029667054297,5040.51,33.1,21.96,-1.8957124589570398
2025-11-23,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4637.27,5443.75,5040.51,33.1,21.96,37.44,15.5,60.61,1.82,35.38,72.98,1.35,107.44,0,84.9,7.91,1,1,806.4799999999996,1.5072859058612975,4933.070000000001,5137.91,32.37,35.34,5782.94,24.08,45.93,4277.92,49.47,24.72,5460.424999999999,4887.598571428571,28.22499999999999,34.14142857142857,40.635000000000005,31.550000000000004,11,6,47,2025,-0.6115298757991053,0.7912213413483807,5298.88,38.82,38.34,5.125870199642494
2025-11-27,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4874.97,5722.79,5298.88,38.82,38.34,59.76,13.07,57.47,0.46,35.61,76.89,1.33,102.35,0,90.88,12.31,1,0,847.8199999999997,1.0125195354063763,5196.53,5040.51,33.1,21.96,5137.91,32.37,35.34,4449.34,34.63,22.02,5089.21,4996.54,32.73499999999999,31.802857142857142,28.650000000000006,31.155714285714286,11,3,48,2025,-0.5556819724760489,0.8313949395234058,4621.28,61.98,37.92,-12.787607947339822
2025-12-01,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4251.58,4990.99,4621.28,61.98,37.92,32.41,10.77,72.79,1.71,36.1,83.85,1.28,104.12,0,72.08,12.43,0,0,739.4099999999999,1.634493627782341,4517.16,5298.88,38.82,38.34,5040.51,33.1,21.96,4469.86,34.59,31.17,5169.695,5117.902857142857,35.959999999999994,32.401428571428575,30.150000000000006,33.487142857142864,12,0,49,2025,-0.4972040784469378,0.8676336233547726,5613.5,39.75,40.25,21.47067479139979
2025-12-05,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5164.42,6062.58,5613.5,39.75,40.25,58.63,16.51,81.17,1.9,34.12,81.77,1.23,105.14,1,81.69,11.12,0,0,898.1599999999999,0.9875776152154631,5508.36,4621.28,61.98,37.92,5298.88,38.82,38.34,5455.53,31.07,45.35,4960.08,5139.534285714285,50.39999999999999,36.31428571428571,38.13000000000001,34.45142857142857,12,4,49,2025,-0.4363729641045924,0.8997658785476209,4836.69,40.98,35.02,-13.838247082925099
2025-12-09,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4449.75,5223.62,4836.69,40.98,35.02,47.22,13.97,63.48,2.0,36.67,75.47,1.38,105.84,0,72.97,11.63,0,0,773.8699999999999,1.1701884303201475,4730.849999999999,5613.5,39.75,40.25,4621.28,61.98,37.92,4639.69,32.78,16.32,5117.389999999999,5162.101428571428,50.864999999999995,37.55428571428571,39.08500000000001,33.722857142857144,12,1,50,2025,-0.37347653741307074,0.9276396261490467,4541.39,41.55,34.81,-6.105415066915583
2025-12-13,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4178.07,4904.7,4541.39,41.55,34.81,40.98,13.24,71.66,0.05,36.03,81.57,1.3,108.7,0,76.22,9.72,0,0,726.6300000000001,1.1936224879740738,4432.6900000000005,4836.69,40.98,35.02,5613.5,39.75,40.25,5782.94,24.08,45.93,5225.094999999999,5190.244285714286,40.364999999999995,38.72571428571428,37.635000000000005,36.394285714285715,12,5,50,2025,-0.30881248126625377,0.9511229423235357,5398.58,14.64,14.39,18.875058076932383
2025-12-17,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4966.69,5830.46,5398.58,14.64,14.39,48.63,13.38,63.61,0.86,37.86,81.67,1.36,116.39,0,71.26,5.07,0,0,863.7700000000004,1.017373105116532,5282.19,4541.39,41.55,34.81,4836.69,40.98,35.02,5137.91,32.37,35.34,4689.04,5012.879999999999,41.264999999999986,41.221428571428575,34.915000000000006,34.80571428571429,12,2,51,2025,-0.2426868445825954,0.9701046827361175,6057.78,16.87,32.29,12.210618347787747
2025-12-21,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5573.16,6542.41,6057.78,16.87,32.29,85.47,15.63,73.57,0.72,33.79,72.87,1.29,102.99,0,73.51,8.24,0,1,969.25,0.5224527555759445,5954.79,5398.58,14.64,14.39,4541.39,41.55,34.81,5040.51,33.1,21.96,4969.985000000001,5050.118571428572,28.09499999999999,38.68857142857143,24.600000000000005,31.812857142857144,12,6,51,2025,-0.17541259380427843,0.9844950085880858,5945.15,21.79,28.96,-1.8592619738584122
2025-12-25,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5469.54,6420.77,5945.15,21.79,28.96,65.34,13.05,63.76,0.08,35.93,83.8,1.27,116.9,1,69.55,13.52,0,0,951.2300000000005,0.7524171010905696,5828.25,6057.78,16.87,32.29,5398.58,14.64,14.39,5298.88,38.82,38.34,5728.18,5195.442857142857,15.754999999999994,36.37,23.340000000000003,33.28857142857143,12,3,52,2025,-0.10730813165636247,0.9942258118156161,5027.34,57.14,18.02,-15.437962036281666
2025-12-29,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4625.16,5429.53,5027.34,57.14,18.02,37.02,16.8,60.64,0.11,33.73,83.09,1.2,99.1,0,88.07,9.18,0,0,804.3699999999999,3.170921022701386,4928.24,5945.15,21.79,28.96,6057.78,16.87,32.29,4621.28,61.98,37.92,6001.465,5287.767142857142,19.32999999999999,33.93714285714286,30.625000000000004,31.948571428571427,12,0,1,2025,-0.03869579017652689,0.9992510374388481,5217.65,30.68,18.04,3.785500881181688
2026-01-02,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,4800.24,5635.06,5217.65,30.68,18.04,28.83,14.76,70.73,0.54,35.13,72.3,1.35,105.86,1,85.37,11.51,0,0,834.8200000000006,1.7006650941981656,5111.79,5027.34,57.14,18.02,5945.15,21.79,28.96,5613.5,39.75,40.25,5486.245,5345.7757142857145,39.46499999999999,33.24571428571428,23.490000000000002,29.10571428571429,1,4,1,2026,0.03439806061360801,0.9994082116062598,5805.4,30.86,37.7,11.264649794447692
2026-01-06,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5340.97,6269.83,5805.4,30.86,37.7,66.55,13.62,57.28,0.1,32.12,78.77,1.18,98.69,0,80.47,10.52,0,0,928.8599999999997,0.8185676175446255,5706.71,5217.65,30.68,18.04,5027.34,57.14,18.02,4836.69,40.98,35.02,5122.495,5289.225714285714,43.90999999999999,31.949999999999996,18.03,25.93285714285714,1,1,2,2026,0.10303137904317879,0.9946781061893646,5486.91,29.78,15.35,-5.486099149068106
2026-01-10,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5047.96,5925.86,5486.91,29.78,15.35,37.09,16.32,63.1,0.17,34.73,82.2,1.25,104.27,0,90.74,12.08,0,0,877.8999999999996,1.9400650201912042,5382.639999999999,5805.4,30.86,37.7,5217.65,30.68,18.04,4541.39,41.55,34.81,5511.525,5427.612857142856,30.76999999999999,30.504285714285714,27.870000000000005,26.315714285714286,1,5,2,2026,0.17117705961019986,0.985240282501282,6296.8,18.59,28.21,14.760402485187479
2026-01-14,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,5793.05,6800.54,6296.8,18.59,28.21,67.25,15.63,58.94,1.01,36.04,87.19,1.25,114.99,0,90.44,15.53,0,0,1007.4899999999998,0.6589861517551877,6181.81,5486.91,29.78,15.35,5805.4,30.86,37.7,5398.58,14.64,14.39,5646.155,5562.687142857142,30.31999999999999,28.822857142857146,26.525000000000006,23.535714285714285,1,2,3,2026,0.23851257519407648,0.9711394088771653,6540.02,12.71,14.84,3.862596874602977
2026-01-18,Lakshar Mandi,Laksar,Haridwar,UK,Dairy,Butter,6016.82,7063.22,6540.02,12.71,14.84,62.22,11.84,70.76,0.95,35.28,85.67,1.23,105.05,0,77.14,7.88,0,1,1046.4000000000005,0.8564689449818771,6434.97,6296.8,18.59,28.21,5486.91,29.78,15.35,6057.78,16.87,32.29,5891.855,5691.004285714285,24.184999999999988,29.38714285714286,21.780000000000005,25.51,1,6,3,2026,0.3047192331091634,0.9524422234305676,6834.85,15.04,66.68,4.508090189326637
